Unnamed: 0,age,family_income,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,stress_index,gpa,gender_Male,internet_access_Yes,part_time_job_Yes,scholarship_Yes,semester_Year 2,semester_Year 3,semester_Year 4,department_Business,department_CS,department_Engineering,department_Science,parental_education_High School,parental_education_Master,parental_education_PhD,parental_education_Unknown,gpa_trend,study_efficiency,low_income_high_travel,dropout
5999,20.2,46605.0,5.4,72.7,3,9.6,9.2,1.75,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,0.040000000000000036,3.085696653161982,0,0
6000,23.7,64237.0,4.38,79.4,3,30.6,4.1,1.97,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,-0.3799999999999999,2.223338967822498,0,0
6001,21.0,25766.0,2.84,88.5,3,13.5,5.5,0.67,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,0.05999999999999994,4.238742705332756,0,0
6002,20.8,28139.0,5.75,69.1,0,19.2,4.4,2.5,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.43999999999999995,2.2999908000367997,0,0
6003,19.9,25000.0,4.15,77.9,4,36.6,7.9,0.29,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,-0.13999999999999999,14.30985138443502,1,1
6004,21.1,25000.0,1.22,85.9,0,34.0,2.3,4.0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-0.3599999999999999,0.3049992375019063,1,0
6005,21.4,25000.0,5.14,80.5,3,21.3,4.6,1.08,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.020000000000000018,4.759215192451921,0,0
6006,18.6,28896.0,4.74,90.0,1,35.0,6.1,3.31,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,0.040000000000000036,1.4320198428403539,0,0
6007,21.7,25000.0,3.44,80.6,1,38.1,2.5,2.92,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.33999999999999986,1.1780781572665846,1,0
6008,21.1,25000.0,2.45,83.4,1,6.8,4.4,3.37,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0.10999999999999988,0.727000810086617,0,0
6009,19.9,25000.0,3.09,85.6,2,18.9,8.0,0.89,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0.41000000000000003,3.4718711025718814,0,0
6010,22.1,25000.0,4.34,77.9,1,28.4,5.9,1.46,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.27,2.9725823795727426,0,1
6011,22.0,25394.0,6.0,81.2,5,25.3,7.7,2.96,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0.31000000000000005,2.027020178985882,0,1
6012,21.7,25000.0,2.09,68.4,3,31.5,6.2,1.04,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,-0.13,2.009596061576331,1,0
6013,20.8,25000.0,4.46,69.2,3,39.2,4.3,3.66,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,-0.22999999999999998,1.2185759055303127,1,0
6015,25.0,52230.0,4.45,81.4,3,40.3,4.0,1.99,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,-0.49,2.2361696674891083,0,0
6016,17.1,45222.0,6.09,97.4,2,38.1,3.0,3.36,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,0.18999999999999995,1.8124946056708164,0,0
6017,18.6,25313.0,4.66,90.3,5,37.0,5.1,2.87,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.13999999999999968,1.6236877223424309,1,0
6018,22.0,25000.0,4.75,76.9,2,30.3,6.9,3.36,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.07000000000000028,1.4136862687908667,0,0
6019,17.3,31588.0,2.57,86.3,1,38.3,5.4,1.47,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.07000000000000006,1.7482874266161452,0,1
6020,21.6,35227.0,4.5,82.4,2,36.7,5.7,2.99,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,-0.2200000000000002,1.5050116889241172,0,0
6021,21.9,25000.0,4.73,91.2,2,29.9,4.4,4.0,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,0.0,1.1824970437573907,0,0
6022,21.9,40356.0,4.98,86.2,2,31.4,4.7,2.91,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,0.5800000000000001,1.711334325311597,0,0
6023,19.6,32471.0,3.27,80.1,2,21.4,6.6,0.55,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.19999999999999996,5.945346448246395,0,1
6024,19.6,32602.0,1.91,88.7,4,33.7,3.1,4.0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,0.4774988062529844,0,0
6025,25.1,25000.0,2.82,84.5,4,43.8,4.8,1.43,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.1499999999999999,1.9720141817190089,1,0
6026,25.6,27810.0,4.31,95.9,2,35.3,4.3,3.9,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.06000000000000005,1.1051253714734064,1,0
6027,20.2,25000.0,4.77,79.7,3,39.9,5.7,2.54,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,-0.1200000000000001,1.8779453624198328,1,0
6028,22.3,63337.0,4.59,72.8,2,32.8,4.5,3.06,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,-0.020000000000000018,1.499995098055235,0,0
6029,22.5,25000.0,4.32,95.3,2,39.2,5.1,3.71,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,0.020000000000000018,1.1644173465839716,1,0
6031,20.0,25000.0,4.59,73.6,2,24.5,5.1,1.13,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,-0.019999999999999796,4.061910956540208,0,1
6032,21.9,36929.0,4.61,81.3,0,24.5,6.4,1.26,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.020000000000000018,3.6587011214196714,0,0
6033,19.8,53817.0,1.71,84.0,4,28.2,3.9,1.79,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.30000000000000004,0.9553019256875659,0,0
6034,23.0,33675.0,4.21,75.3,0,23.0,3.8,2.36,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,-0.1499999999999999,1.7838907462256517,0,0
6035,20.9,30368.0,3.38,81.4,1,34.3,5.5,2.0,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,0.52,1.6899915500422498,0,0
6037,17.5,44629.0,6.91,96.5,5,32.2,4.7,4.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.7274956812607971,0,0
6038,18.2,25000.0,4.57,80.9,1,42.5,7.4,3.32,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.11000000000000032,1.3765018780063916,1,0
6039,23.6,34407.0,6.1,92.8,1,14.7,5.5,3.99,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,0.009999999999999787,1.5288182235132242,0,0
6040,20.2,47227.0,2.79,82.4,3,26.6,3.2,2.94,True,True,True,False,False,True,False,True,False,False,False,False,False,True,False,0.03000000000000025,0.9489763640259727,0,0
6041,20.2,57763.0,5.99,67.6,0,22.9,5.1,2.38,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,0.050000000000000266,2.516796147915345,0,1
6042,21.0,25000.0,3.16,79.4,1,40.7,4.6,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.66,316000.0,1,0
6043,22.1,25000.0,3.88,82.7,0,36.9,4.6,4.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.14000000000000012,0.9699975750060625,1,0
6044,22.2,31060.0,3.68,80.8,2,26.5,4.9,3.48,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,0.08000000000000007,1.0574682256660182,0,0
6045,19.6,32929.0,3.75,91.7,3,17.4,7.9,2.03,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.2200000000000002,1.8472815404850225,0,0
6046,19.4,30983.0,4.54,70.6,0,21.8,7.7,1.87,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.20999999999999996,2.427794503772707,0,0
6047,20.8,25000.0,5.39,75.3,1,23.3,9.0,2.31,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,0.08999999999999986,2.333323232366959,0,0
6049,20.2,58804.0,1.58,76.9,1,16.7,3.8,3.33,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.10999999999999988,0.4744730496304816,0,0
6050,22.7,25000.0,2.26,66.6,1,17.6,7.2,0.0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17,225999.99999999997,0,1
6051,19.3,28754.0,5.2,79.5,3,29.4,5.8,0.58,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,0.20000000000000007,8.96536266616093,0,1
6052,19.7,25000.0,2.69,87.1,1,44.0,4.7,3.7,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,0.05999999999999961,0.7270250620944267,1,0
6053,19.9,27744.0,3.72,88.7,2,35.1,7.1,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.3700000000000001,0.9299976750058127,1,0
6054,20.7,25000.0,4.61,88.0,5,54.8,5.7,1.2,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,-0.24,3.841634653044558,1,0
6055,18.7,64149.0,4.1,89.7,2,31.6,5.7,3.04,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,-0.3500000000000001,1.3486797740796903,0,0
6056,20.8,25000.0,1.94,84.3,1,31.0,6.7,2.9,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.040000000000000036,0.668963210471688,1,0
6057,19.7,25000.0,6.39,89.4,1,12.8,6.4,2.27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.26000000000000023,2.814965572838886,0,0
6058,23.7,53609.0,4.81,86.5,1,53.9,3.8,4.0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,-0.020000000000000018,1.2024969937575156,0,0
6059,20.5,34148.0,3.73,91.6,2,34.1,8.2,2.52,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,-0.10000000000000009,1.4801528565362836,0,0
6060,18.5,36836.0,5.09,72.3,0,29.2,5.7,1.3,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,-0.7200000000000001,3.9153544972730976,0,0
6061,23.7,35272.0,2.95,91.3,2,41.2,3.0,3.38,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,-0.4099999999999997,0.8727784829038968,0,0
6062,22.5,25000.0,3.04,69.4,2,34.3,9.0,1.8,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.06000000000000005,1.6888795062249653,1,1
6063,24.2,30069.0,3.33,94.6,0,36.9,3.6,2.58,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.06999999999999984,1.2906926717338305,0,0
6064,19.8,35038.0,4.8,92.3,1,36.0,5.8,3.05,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.10000000000000009,1.5737653319169445,0,0
6065,20.9,54887.0,5.56,89.5,0,17.1,7.3,1.74,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,0.22999999999999998,3.1953839345750885,0,0
6066,22.0,25000.0,3.27,96.0,2,42.3,6.4,4.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.3700000000000001,0.8174979562551095,1,0
6067,20.6,30198.0,4.24,82.8,2,29.1,3.4,3.03,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,-0.06999999999999984,1.3993353157250308,0,0
6068,19.1,25000.0,3.13,91.3,0,30.1,6.0,0.18,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,-0.15,17.3879228931726,0,1
6069,23.5,25000.0,2.85,78.8,1,28.8,6.3,2.62,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,-0.27,1.087782107701879,0,0
6070,21.4,38358.0,3.2,73.3,2,17.7,5.2,1.77,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,0.020000000000000018,1.8078993903989242,0,1
6071,20.2,31913.0,4.87,78.6,2,34.4,5.8,2.72,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,-0.18000000000000016,1.7904345939904631,0,0
6072,21.6,43187.0,4.06,89.1,1,30.1,4.7,3.27,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.6699999999999999,1.2415864171669198,0,0
6073,22.0,33712.0,4.9,81.8,2,13.7,1.9,3.17,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,0.43999999999999995,1.5457364487809189,0,0
6074,21.7,25000.0,4.92,84.1,3,33.2,4.8,2.34,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,-0.16999999999999993,2.1025551172858234,1,0
6075,17.0,25000.0,3.47,84.1,1,18.3,2.5,3.2,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,-0.10000000000000009,1.0843716113387145,0,0
6076,20.7,25000.0,4.52,80.9,0,11.5,2.1,3.38,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,0.2400000000000002,1.3372741500764789,0,0
6077,19.0,33887.0,4.81,73.1,1,8.6,6.1,1.37,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.16000000000000014,3.510923277932277,0,0
6078,19.4,57115.0,3.97,83.6,1,33.6,5.1,3.58,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0.3700000000000001,1.108935449900978,0,0
6079,22.2,29039.0,3.41,89.1,2,31.6,6.2,2.54,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0.31000000000000005,1.342514399549608,0,0
6080,17.1,59773.0,6.41,79.8,4,46.8,5.5,2.74,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.08999999999999986,2.3394075204105094,0,1
6081,21.6,64299.0,3.35,89.0,4,39.0,7.5,0.85,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.010000000000000009,3.9411301043517137,0,0
6082,22.1,45085.0,5.42,65.9,2,46.6,5.7,2.19,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,0.0,2.474874543951854,0,1
6083,23.2,25000.0,6.63,71.1,1,18.7,5.6,2.27,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.3599999999999999,2.9206919793304875,0,0
6084,17.7,31523.0,3.37,63.7,1,34.9,6.8,1.12,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1299999999999999,3.0089017062347656,0,1
6085,22.9,27474.0,5.4,83.7,1,21.6,6.9,0.55,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0.039999999999999925,9.818003309030745,0,1
6086,21.2,37905.0,3.49,96.0,1,35.7,4.6,1.86,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.49,1.8763339982043106,0,0
6087,17.0,30912.0,3.81,88.2,2,39.1,5.6,3.16,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.020000000000000018,1.205692387049408,0,0
6088,17.0,31830.0,6.24,81.8,3,29.2,6.3,4.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,-0.2400000000000002,1.5599961000097502,0,1
6089,20.6,38772.0,6.57,83.2,5,25.2,6.6,4.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,0.0,1.6424958937602658,0,0
6090,22.2,45136.0,2.61,84.8,4,8.8,8.8,0.39,False,True,True,True,False,True,False,False,True,False,False,False,True,False,False,0.15000000000000002,6.692136099074382,0,1
6091,21.3,28474.0,3.4,86.9,1,28.9,6.2,2.25,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,0.020000000000000018,1.5111043950915772,0,0
6092,22.9,54436.0,5.65,81.7,2,37.1,4.6,2.93,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.16000000000000014,1.9283210637506356,0,0
6093,23.4,35712.0,4.6,74.3,2,32.7,5.8,2.8,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,-0.34999999999999964,1.6428512755311588,0,0
6094,22.4,25000.0,5.07,80.4,1,18.4,9.3,0.0,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,0.65,507000.0,0,0
6095,19.1,37652.0,4.37,71.0,3,26.0,6.3,2.04,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,0.31999999999999984,2.142146362027637,0,0
6096,21.4,31977.0,2.34,84.3,3,37.8,5.7,1.9,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0.1299999999999999,1.2315724654080766,0,0
6097,20.8,26213.0,1.73,91.7,3,22.8,6.1,1.3,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.44999999999999996,1.3307589941615832,0,1
6098,21.7,25000.0,2.31,77.4,1,60.1,5.7,1.01,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,-0.07999999999999996,2.2871060682567497,1,1
6099,21.9,25000.0,3.96,82.3,0,61.3,6.2,0.41,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,-0.23999999999999996,9.658301017048364,1,0
6100,24.0,25000.0,2.56,60.8,4,40.7,7.9,0.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,255999.99999999997,1,1
6101,20.9,25000.0,2.61,88.9,1,32.2,3.7,2.49,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,-0.020000000000000018,1.0481885614917208,1,0
6102,22.0,25529.0,2.19,86.8,1,24.7,5.4,0.31,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,-0.26,7.064288248766169,0,0
6103,24.8,54480.0,3.43,79.0,1,5.0,3.2,2.79,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,-0.010000000000000231,1.2293862746011663,0,0
6104,19.4,25000.0,2.7,75.1,4,34.2,8.8,1.54,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0.32000000000000006,1.7532353686015025,1,0
6105,21.2,53275.0,2.97,87.4,1,16.9,6.1,1.25,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,-0.31999999999999995,2.375980992152063,0,0
